mu,met,j,nmi,nc_norm
60,LV_grp02_ST,0,0.178,0.6486
60,LV_grp02_ST,0,0.2,0.6757
60,LV_grp02_ST,0,0.172,0.5946
60,LV_grp02_ST,0,0.185,0.6216
60,LV_grp02_ST,0,0.196,0.6486
60,LV_grp02_ST,0,0.184,0.6486
60,LV_grp02_ST,0,0.176,0.6486
60,LV_grp02_ST,0,0.18,0.6486
60,LV_grp02_ST,0,0.152,0.5405
60,LV_grp02_ST,0,0.167,0.5946
60,LV_cons_gamma_LIM,0,0.429,6.5676
60,LV_cons_LF,1,0.42,5.8108
60,LV_cons_LF,2,0.42,5.8108
