mu,met,j,nmi,nc_norm
60,LV_grp02_ST,0,0.186,0.6486
60,LV_grp02_ST,0,0.181,0.6486
60,LV_grp02_ST,0,0.172,0.6216
60,LV_grp02_ST,0,0.192,0.6486
60,LV_grp02_ST,0,0.203,0.7297
60,LV_grp02_ST,0,0.187,0.6216
60,LV_grp02_ST,0,0.176,0.5946
60,LV_grp02_ST,0,0.166,0.5946
60,LV_grp02_ST,0,0.183,0.6486
60,LV_grp02_ST,0,0.183,0.6486
60,LV_grp02_ST,0,0.193,0.6486
60,LV_grp02_ST,0,0.169,0.6216
60,LV_grp02_ST,0,0.199,0.6486
60,LV_grp02_ST,0,0.186,0.6486
60,LV_grp02_ST,0,0.192,0.6486
60,LV_grp02_ST,0,0.161,0.5676
60,LV_grp02_ST,0,0.193,0.7027
60,LV_grp02_ST,0,0.181,0.6486
60,LV_grp02_ST,0,0.193,0.6757
60,LV_grp02_ST,0,0.176,0.5676
60,LV_grp02_ST,0,0.191,0.6486
60,LV_grp02_ST,0,0.183,0.6486
60,LV_grp02_ST,0,0.169,0.5946
60,LV_cons_gamma_LIM,0,0.243,1.0811
60,LV_cons_LF,1,0.13,0.4324
60,LV_cons_LF,2,0.098,0.3514
60,LV_cons_LF,3,0.097,0.3514
60,LV_cons_LF,4,0.097,0.3514
